vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
6075,0,0,0,-0.0240559,0.0120092,-0.0218176,-0.0240559,0.0120092,-0.0218176
6076,0,0,0,1.31121e-05,0.00872213,0.00493924,1.31121e-05,0.00872213,0.00493924
6077,0,0,0,-0.00162924,0.0099484,0.000655557,-0.00162924,0.0099484,0.000655557
6078,0,0,0,-0.00258257,0.00354277,-0.0057809,-0.00258257,0.00354277,-0.0057809
6079,0,0,0,-0.00342276,0.00290714,-0.0106347,-0.00342276,0.00290714,-0.0106347
6080,0,0,0,-0.00451019,0.00637917,-0.0127997,-0.00451019,0.00637917,-0.0127997
6081,0,0,0,-0.00486101,0.00656903,-0.00207446,-0.00486101,0.00656903,-0.00207446
6082,0,0,0,-0.0102712,0.0204885,-0.00887026,-0.0102712,0.0204885,-0.00887026
6083,0,0,0,-0.00813682,-0.00100704,-0.00218272,-0.00813682,-0.00100704,-0.00218272
6084,0,0,0,0.0014838,-0.0175099,0.0037746,0.0014838,-0.0175099,0.0037746
6085,0,0,0,0.00721861,-0.0123237,0.00487384,0.00721861,-0.0123237,0.00487384
6086,0,0,0,-0.00330769,0.00298288,-0.00239948,-0.00330769,0.00298288,-0.00239948
6087,0,0,0,0.00602962,-0.00722676,0.0114636,0.00602962,-0.00722676,0.0114636
6088,0,0,0,0.00999025,-0.0101357,0.00801655,0.00999025,-0.0101357,0.00801655
6089,0,0,0,-0.00320596,-0.00148823,-0.00491455,-0.00320596,-0.00148823,-0.00491455
6090,0,0,0,0.0143503,-0.0269495,0.00644815,0.0143503,-0.0269495,0.00644815
6091,0,0,0,0.0101174,0.0150939,0.032255,0.0101174,0.0150939,0.032255
6092,0,0,0,-0.0017638,0.00486718,0.000655608,-0.0017638,0.00486718,0.000655608
6093,0,0,0,-0.0105855,0.0258846,-0.00877537,-0.0105855,0.0258846,-0.00877537
6094,0,0,0,-0.00338962,-0.00575326,-0.00125005,-0.00338962,-0.00575326,-0.00125005
6095,0,0,0,0.000693723,0.0267731,0.00789512,0.000693723,0.0267731,0.00789512
6096,0,0,0,0.00188451,0.00943218,0.00809543,0.00188451,0.00943218,0.00809543
6097,0,0,0,0.0143379,-0.0187728,0.00939343,0.0143379,-0.0187728,0.00939343
6098,0,0,0,0.00214316,0.0106036,0.0292381,0.00214316,0.0106036,0.0292381
6099,0,0,0,0.00332356,0.00630049,0.0230559,0.00332356,0.00630049,0.0230559
6100,0,0,0,0.0109118,-0.0222681,0.00173559,0.0109118,-0.0222681,0.00173559
6101,0,0,0,-0.00174775,0.0137817,0.00483726,-0.00174775,0.0137817,0.00483726
6102,0,0,0,0.000261877,-0.0112062,-0.00144557,0.000261877,-0.0112062,-0.00144557
6103,0,0,0,-0.0163892,0.0199436,0.000678979,-0.0163892,0.0199436,0.000678979
6104,0,0,0,-0.00202828,-0.00501686,-0.00137361,-0.00202828,-0.00501686,-0.00137361
6105,0,0,0,-0.000859782,-0.0233964,-0.00772925,-0.000859782,-0.0233964,-0.00772925
6106,0,0,0,0.00875305,-0.0215852,0.00459066,0.00875305,-0.0215852,0.00459066
6107,0,0,0,-0.0121402,0.00797911,0.0011361,-0.0121402,0.00797911,0.0011361
6108,0,0,0,0.00281438,-0.00185806,0.00323803,0.00281438,-0.00185806,0.00323803
6109,0,0,0,-0.0179745,0.0126172,-0.00985763,-0.0179745,0.0126172,-0.00985763
6110,0,0,0,-0.00648186,0.0212793,0.0156185,-0.00648186,0.0212793,0.0156185
6111,0,0,0,0.000840258,-0.00178319,0.00859591,0.000840258,-0.00178319,0.00859591
6112,0,0,0,0.0143919,-0.00874109,0.0390667,0.0143919,-0.00874109,0.0390667
6113,0,0,0,-0.00768205,3.70115e-05,-0.0044123,-0.00768205,3.70115e-05,-0.0044123
6114,0,0,0,-0.0130044,-0.00107264,-0.0135908,-0.0130044,-0.00107264,-0.0135908
6115,0,0,0,-0.00519373,-0.00223711,-0.0012966,-0.00519373,-0.00223711,-0.0012966
6116,0,0,0,0.00221254,0.00556871,0.00303998,0.00221254,0.00556871,0.00303998
6117,0,0,0,0.000332844,0.00403796,0.00234462,0.000332844,0.00403796,0.00234462
6118,0,0,0,0.000677125,0.0231624,0.00804031,0.000677125,0.0231624,0.00804031
6119,0,0,0,-0.00730358,-0.0221174,-0.0248651,-0.00730358,-0.0221174,-0.0248651
6120,0,0,0,-0.0187394,0.0106375,-0.00998995,-0.0187394,0.0106375,-0.00998995
6121,0,0,0,-0.0132104,0.00500235,-0.0148085,-0.0132104,0.00500235,-0.0148085
6122,0,0,0,-0.00458403,0.00424653,-0.00270276,-0.00458403,0.00424653,-0.00270276
6123,0,0,0,-0.0168381,0.031422,0.00667682,-0.0168381,0.031422,0.00667682
6124,0,0,0,0.00339348,0.00280072,-0.00591361,0.00339348,0.00280072,-0.00591361
6125,0,0,0,-0.00495994,0.00168798,-0.00213267,-0.00495994,0.00168798,-0.00213267
6126,0,0,0,0.000243539,0.00836139,0.000235206,0.000243539,0.00836139,0.000235206
6127,0,0,0,-0.012586,0.00508463,-0.0106675,-0.012586,0.00508463,-0.0106675
6128,0,0,0,-0.00118235,0.0116648,-0.00494759,-0.00118235,0.0116648,-0.00494759
6129,0,0,0,-0.00144218,0.0104196,-0.00425158,-0.00144218,0.0104196,-0.00425158
6130,0,0,0,0.00138102,0.017103,0.00909941,0.00138102,0.017103,0.00909941
6131,0,0,0,-0.00471562,-0.00837473,-0.0147834,-0.00471562,-0.00837473,-0.0147834
6132,0,0,0,0.00398978,0.00568423,-0.00100592,0.00398978,0.00568423,-0.00100592
6133,0,0,0,0.00261753,-0.0183021,0.00447329,0.00261753,-0.0183021,0.00447329
6134,0,0,0,0.00423367,0.00736146,-0.00576306,0.00423367,0.00736146,-0.00576306
6135,0,0,0,0.0103827,-0.0308843,0.0131674,0.0103827,-0.0308843,0.0131674
6136,0,0,0,0.00924962,0.0117649,-0.00487452,0.00924962,0.0117649,-0.00487452
6137,0,0,0,0.00495487,0.0185804,-0.00653528,0.00495487,0.0185804,-0.00653528
6138,0,0,0,-0.0081227,0.00316243,-0.0074539,-0.0081227,0.00316243,-0.0074539
6139,0,0,0,0.00794202,-0.003703,0.00141554,0.00794202,-0.003703,0.00141554
6140,0,0,0,-0.00109431,0.00656108,-0.000424228,-0.00109431,0.00656108,-0.000424228
6141,0,0,0,0.0166614,0.0214496,0.0364848,0.0166614,0.0214496,0.0364848
6142,0,0,0,-0.000397586,0.0163077,0.00333406,-0.000397586,0.0163077,0.00333406
6143,0,0,0,0.0173019,0.0060159,0.0116465,0.0173019,0.0060159,0.0116465
6144,0,0,0,-0.00525256,-0.00225402,-0.00203918,-0.00525256,-0.00225402,-0.00203918
6145,0,0,0,0.0247741,0.00254704,0.0180398,0.0247741,0.00254704,0.0180398
6146,0,0,0,0.0227924,0.00628369,0.0142598,0.0227924,0.00628369,0.0142598
6147,0,0,0,-0.00558678,-0.0138833,-0.0140316,-0.00558678,-0.0138833,-0.0140316
6148,0,0,0,-0.00721058,-0.0164341,-0.0166898,-0.00721058,-0.0164341,-0.0166898
6149,0,0,0,-0.00752995,-0.0209836,-0.0165054,-0.00752995,-0.0209836,-0.0165054
6150,0,0,0,0.020049,-0.0169467,0.00609873,0.020049,-0.0169467,0.00609873
6151,0,0,0,-0.0163546,0.00750645,-0.00981293,-0.0163546,0.00750645,-0.00981293
6152,0,0,0,-0.00637276,0.000230686,-0.00249928,-0.00637276,0.000230686,-0.00249928
6153,0,0,0,-0.0135249,0.00366454,-0.00534202,-0.0135249,0.00366454,-0.00534202
6154,0,0,0,-0.0131927,-0.00155688,-0.00610476,-0.0131927,-0.00155688,-0.00610476
6155,0,0,0,5.6765e-05,0.000249416,0.0132597,5.6765e-05,0.000249416,0.0132597
6156,0,0,0,-0.00592262,0.014292,-0.00230482,-0.00592262,0.014292,-0.00230482
6157,0,0,0,-0.00753484,0.00445231,-0.00826129,-0.00753484,0.00445231,-0.00826129
6158,0,0,0,-0.00572118,0.00699169,-0.00218918,-0.00572118,0.00699169,-0.00218918
6159,0,0,0,-0.00774039,0.0262265,-0.00216454,-0.00774039,0.0262265,-0.00216454
6160,0,0,0,-0.00471634,0.0151602,0.00190949,-0.00471634,0.0151602,0.00190949
6161,0,0,0,-0.00387493,-0.0190485,-0.00836069,-0.00387493,-0.0190485,-0.00836069
6162,0,0,0,-0.0104994,0.0103689,-0.0111894,-0.0104994,0.0103689,-0.0111894
6163,0,0,0,-0.00470896,-0.0105964,-0.00929557,-0.00470896,-0.0105964,-0.00929557
6164,0,0,0,-0.0270097,-0.00762879,-0.00999332,-0.0270097,-0.00762879,-0.00999332
6165,0,0,0,0.00311181,-0.0104295,0.00175352,0.00311181,-0.0104295,0.00175352
6166,0,0,0,0.00190361,-0.0114505,0.00112033,0.00190361,-0.0114505,0.00112033
6167,0,0,0,-0.00769702,-0.0199886,-0.0132258,-0.00769702,-0.0199886,-0.0132258
6168,0,0,0,-0.00908543,0.000748685,-0.0115339,-0.00908543,0.000748685,-0.0115339
6169,0,0,0,-0.0120697,0.0322108,-0.0109959,-0.0120697,0.0322108,-0.0109959
6170,0,0,0,0.0220589,-0.00254273,0.0104908,0.0220589,-0.00254273,0.0104908
6171,0,0,0,-0.00363573,-0.00523022,-0.00279477,-0.00363573,-0.00523022,-0.00279477
6172,0,0,0,0.00328806,-0.00381078,0.00438636,0.00328806,-0.00381078,0.00438636
6173,0,0,0,0.00675497,-0.0207437,0.006586,0.00675497,-0.0207437,0.006586
6174,0,0,0,0.00220516,-0.0199219,0.00228444,0.00220516,-0.0199219,0.00228444
6175,0,0,0,-0.00429358,-0.0083437,-0.00204598,-0.00429358,-0.0083437,-0.00204598
6176,0,0,0,0.0199889,-0.0197639,0.018289,0.0199889,-0.0197639,0.018289
6177,0,0,0,0.0115249,-0.0266155,0.0101674,0.0115249,-0.0266155,0.0101674
6178,0,0,0,0.00733069,-0.0266566,-0.0190125,0.00733069,-0.0266566,-0.0190125
6179,0,0,0,-0.00784783,-0.0169992,-0.00701158,-0.00784783,-0.0169992,-0.00701158
6180,0,0,0,-0.00735809,-0.000451559,-5.30346e-05,-0.00735809,-0.000451559,-5.30346e-05
6181,0,0,0,0.00276672,-0.0177762,-0.00799867,0.00276672,-0.0177762,-0.00799867
6182,0,0,0,0.00262577,-0.0057482,0.00442886,0.00262577,-0.0057482,0.00442886
6183,0,0,0,0.00477433,-0.0110329,-0.0444006,0.00477433,-0.0110329,-0.0444006
6184,0,0,0,-0.00373524,0.0064738,0.0239987,-0.00373524,0.0064738,0.0239987
6185,0,0,0,-0.00375887,0.0075229,0.00180828,-0.00375887,0.0075229,0.00180828
